http://sfbay.craigslist.org/pen/apa/4457512434.html,$2695,594,949
http://sfbay.craigslist.org/pen/apa/4478611979.html,$2995,935,659
http://sfbay.craigslist.org/pen/apa/4479982841.html,$2695,832,1004
http://sfbay.craigslist.org/pen/apa/4482399015.html,$2695,784,772
http://sfbay.craigslist.org/pen/apa/4483009761.html,$2650,582,1290
http://sfbay.craigslist.org/pen/apa/4484136984.html,$2595,832,1004
http://sfbay.craigslist.org/pen/apa/4490775416.html,$2750,844,727
http://sfbay.craigslist.org/pen/apa/4491272290.html,$2695,784,772
http://sfbay.craigslist.org/pen/apa/4494128993.html,$2595,791,765
http://sfbay.craigslist.org/pen/apa/4495961375.html,$2695,782,774
http://sfbay.craigslist.org/pen/apa/4496346889.html,$2945,598,919
http://sfbay.craigslist.org/pen/apa/4496453253.html,$2395,890,764
http://sfbay.craigslist.org/pen/apa/4497657168.html,$2795,775,844
http://sfbay.craigslist.org/pen/apa/4497688699.html,$2700,1070,880
http://sfbay.craigslist.org/pen/apa/4500505879.html,$2695,784,772
http://sfbay.craigslist.org/pen/apa/4500589914.html,$2355,806,760
http://sfbay.craigslist.org/pen/apa/4500609185.html,$2750,841,724
http://sfbay.craigslist.org/pen/apa/4501620344.html,$2900,171,1041
http://sfbay.craigslist.org/pen/apa/4501874476.html,$2100,811,694
http://sfbay.craigslist.org/pen/apa/4502010946.html,$2250,550,1270
http://sfbay.craigslist.org/pen/apa/4502077502.html,$2145,851,805
http://sfbay.craigslist.org/pen/apa/4502512126.html,$2895,512,999
http://sfbay.craigslist.org/pen/apa/4502794452.html,$2395,890,764
http://sfbay.craigslist.org/pen/apa/4502823629.html,$2350,884,672
http://sfbay.craigslist.org/pen/apa/4502851832.html,$2800,342,1026
http://sfbay.craigslist.org/pen/apa/4502911768.html,$2795,775,844
http://sfbay.craigslist.org/pen/apa/4503813645.html,$2795,437,838
http://sfbay.craigslist.org/pen/apa/4504174131.html,$2145,851,805
http://sfbay.craigslist.org/pen/apa/4504543536.html,$2395,890,764
http://sfbay.craigslist.org/pen/apa/4505808231.html,$2499,813,767
http://sfbay.craigslist.org/pen/apa/4505828334.html,$2355,806,760
http://sfbay.craigslist.org/pen/apa/4505897585.html,$2695,296,981
http://sfbay.craigslist.org/pen/apa/4505913364.html,$3000,525,1245
http://sfbay.craigslist.org/pen/apa/4505994833.html,$2695,800,756
http://sfbay.craigslist.org/pen/apa/4505997179.html,$2795,584,1304
http://sfbay.craigslist.org/pen/apa/4507690160.html,$2499,813,767
http://sfbay.craigslist.org/pen/apa/4508004992.html,$2773,802,756
http://sfbay.craigslist.org/pen/apa/4508089230.html,$1995,869,663
http://sfbay.craigslist.org/pen/apa/4508091770.html,$2695,594,949
http://sfbay.craigslist.org/pen/apa/4508093883.html,$2195,788,742
http://sfbay.craigslist.org/pen/apa/4508380194.html,$2145,851,805
http://sfbay.craigslist.org/pen/apa/4508975632.html,$3000,525,1245
http://sfbay.craigslist.org/pen/apa/4509072246.html,$2795,775,844
http://sfbay.craigslist.org/pen/apa/4509208641.html,$2822,802,756
http://sfbay.craigslist.org/pen/apa/4509506462.html,$2350,821,1000
http://sfbay.craigslist.org/pen/apa/4509917387.html,$2700,878,824
http://sfbay.craigslist.org/pen/apa/4509919675.html,$2500,932,687
http://sfbay.craigslist.org/pen/apa/4510562222.html,$2795,775,844
http://sfbay.craigslist.org/pen/apa/4511670162.html,$2625,563,918
http://sfbay.craigslist.org/pen/apa/4511705622.html,$2575,797,974
http://sfbay.craigslist.org/pen/apa/4511713566.html,$2475,818,1003
http://sfbay.craigslist.org/pen/apa/4511841295.html,$2766,754,708
http://sfbay.craigslist.org/pen/apa/4511875437.html,$2400,649,960
http://sfbay.craigslist.org/pen/apa/4511954475.html,$2795,775,844
http://sfbay.craigslist.org/pen/apa/4512004364.html,$2445,829,617
http://sfbay.craigslist.org/pen/apa/4512040042.html,$2696,800,756
http://sfbay.craigslist.org/pen/apa/4512198017.html,$2855,898,543
http://sfbay.craigslist.org/pen/apa/4512431907.html,$2235,454,940
http://sfbay.craigslist.org/pen/apa/4512454737.html,$2425,257,941
http://sfbay.craigslist.org/pen/apa/4512618531.html,$2150,841,795
http://sfbay.craigslist.org/sby/apa/4461867846.html,$1775,1288,856
http://sfbay.craigslist.org/sby/apa/4464970066.html,$2500,1602,1149
http://sfbay.craigslist.org/sby/apa/4466357733.html,$2500,1602,1149
http://sfbay.craigslist.org/sby/apa/4471460586.html,$2695,1198,789
http://sfbay.craigslist.org/sby/apa/4471617086.html,$2301,1582,1129
http://sfbay.craigslist.org/sby/apa/4472316321.html,$2395,1471,1018
http://sfbay.craigslist.org/sby/apa/4473171018.html,$2695,1198,789
http://sfbay.craigslist.org/sby/apa/4475056864.html,$2275,1415,962
http://sfbay.craigslist.org/sby/apa/4475269611.html,$3000,1591,1138
http://sfbay.craigslist.org/sby/apa/4475270591.html,$3000,1591,1138
http://sfbay.craigslist.org/sby/apa/4475610384.html,$2595,1368,839
http://sfbay.craigslist.org/sby/apa/4476255010.html,$2536,1600,1147
http://sfbay.craigslist.org/sby/apa/4477935072.html,$2275,1415,962
http://sfbay.craigslist.org/sby/apa/4478067316.html,$1895,1196,743
http://sfbay.craigslist.org/sby/apa/4478787815.html,$2950,1390,1177
http://sfbay.craigslist.org/sby/apa/4478788713.html,$2950,1492,1039
http://sfbay.craigslist.org/sby/apa/4479351080.html,$2695,1198,789
http://sfbay.craigslist.org/sby/apa/4482449263.html,$2700,1460,894
http://sfbay.craigslist.org/sby/apa/4482449367.html,$2700,1460,894
http://sfbay.craigslist.org/sby/apa/4482603515.html,$2500,1602,1149
http://sfbay.craigslist.org/sby/apa/4484699503.html,$2695,1213,988
http://sfbay.craigslist.org/sby/apa/4485211795.html,$2950,1547,1094
http://sfbay.craigslist.org/sby/apa/4485345638.html,$2950,864,652
http://sfbay.craigslist.org/sby/apa/4485480286.html,$2335,1191,831
http://sfbay.craigslist.org/sby/apa/4485915116.html,$1950,1284,1050
http://sfbay.craigslist.org/sby/apa/4486764251.html,$2900,854,401
http://sfbay.craigslist.org/sby/apa/4487775881.html,$2800,1938,1485
http://sfbay.craigslist.org/sby/apa/4488447452.html,$2190,1192,740
http://sfbay.craigslist.org/sby/apa/4489974978.html,$2895,1033,807
http://sfbay.craigslist.org/sby/apa/4489984330.html,$2595,1285,1065
http://sfbay.craigslist.org/sby/apa/4490257859.html,$2100,1389,958
http://sfbay.craigslist.org/sby/apa/4490327217.html,$2695,1207,982
http://sfbay.craigslist.org/sby/apa/4490734534.html,$2500,890,546
http://sfbay.craigslist.org/sby/apa/4490810000.html,$2575,1415,962
http://sfbay.craigslist.org/sby/apa/4490921823.html,$2000,1372,919
http://sfbay.craigslist.org/sby/apa/4492412597.html,$2295,1302,849
http://sfbay.craigslist.org/sby/apa/4492826355.html,$2525,1365,934
http://sfbay.craigslist.org/sby/apa/4493603041.html,$1950,1370,1068
http://sfbay.craigslist.org/sby/apa/4493927014.html,$2499,1344,912
http://sfbay.craigslist.org/sby/apa/4494081592.html,$2575,1415,962
http://sfbay.craigslist.org/sby/apa/4494185376.html,$1850,1176,744
http://sfbay.craigslist.org/sby/apa/4494237781.html,$2275,1415,962
http://sfbay.craigslist.org/sby/apa/4494531298.html,$2400,1513,1060
http://sfbay.craigslist.org/sby/apa/4494594562.html,$3000,1591,1138
http://sfbay.craigslist.org/sby/apa/4494621003.html,$2695,1198,789
http://sfbay.craigslist.org/sby/apa/4494859722.html,$2800,1183,958
http://sfbay.craigslist.org/sby/apa/4494867979.html,$2695,1114,963
http://sfbay.craigslist.org/sby/apa/4495222141.html,$2250,1926,1433
http://sfbay.craigslist.org/sby/apa/4495289451.html,$2800,1149,718
http://sfbay.craigslist.org/sby/apa/4495476395.html,$2695,1198,789
http://sfbay.craigslist.org/sby/apa/4495763172.html,$2395,1568,1293
http://sfbay.craigslist.org/sby/apa/4495867289.html,$2895,1152,832
http://sfbay.craigslist.org/sby/apa/4495873627.html,$2895,1152,832
http://sfbay.craigslist.org/sby/apa/4496216305.html,$2575,1415,962
http://sfbay.craigslist.org/sby/apa/4496304798.html,$2695,1213,988
http://sfbay.craigslist.org/sby/apa/4496439485.html,$3000,864,652
http://sfbay.craigslist.org/sby/apa/4496441139.html,$2695,1213,988
http://sfbay.craigslist.org/sby/apa/4496474783.html,$1750,1499,1046
http://sfbay.craigslist.org/sby/apa/4496495304.html,$2695,1733,1280
http://sfbay.craigslist.org/sby/apa/4496585001.html,$2995,1651,1425
http://sfbay.craigslist.org/sby/apa/4496745777.html,$2595,1102,649
http://sfbay.craigslist.org/sby/apa/4496866176.html,$1875,1555,1102
http://sfbay.craigslist.org/sby/apa/4497383117.html,$2575,1415,962
http://sfbay.craigslist.org/sby/apa/4497402437.html,$2695,1213,988
http://sfbay.craigslist.org/sby/apa/4497527546.html,$2695,1213,988
http://sfbay.craigslist.org/sby/apa/4497617496.html,$1700,1394,1033
http://sfbay.craigslist.org/sby/apa/4497707674.html,$2295,1302,849
http://sfbay.craigslist.org/sby/apa/4497710341.html,$2295,1302,849
http://sfbay.craigslist.org/sby/apa/4497763188.html,$1745,1114,682
http://sfbay.craigslist.org/sby/apa/4498054194.html,$2963,1269,695
http://sfbay.craigslist.org/sby/apa/4498161312.html,$2950,1569,1115
http://sfbay.craigslist.org/sby/apa/4498197274.html,$2995,1172,740
http://sfbay.craigslist.org/sby/apa/4498282296.html,$2980,639,567
http://sfbay.craigslist.org/sby/apa/4498436221.html,$1950,1284,1050
http://sfbay.craigslist.org/sby/apa/4498437411.html,$1950,1284,1050
http://sfbay.craigslist.org/sby/apa/4498862951.html,$2536,1600,1147
http://sfbay.craigslist.org/sby/apa/4498864264.html,$2615,1600,1147
http://sfbay.craigslist.org/sby/apa/4499027502.html,$2995,1152,832
http://sfbay.craigslist.org/sby/apa/4499166327.html,$1500,1591,1269
http://sfbay.craigslist.org/sby/apa/4499248472.html,$2600,1502,1227
http://sfbay.craigslist.org/sby/apa/4499292312.html,$2800,1239,834
http://sfbay.craigslist.org/sby/apa/4499328877.html,$2895,1152,832
http://sfbay.craigslist.org/sby/apa/4499476181.html,$2575,1128,902
http://sfbay.craigslist.org/sby/apa/4499911943.html,$1850,1191,864
http://sfbay.craigslist.org/sby/apa/4500354959.html,$2751,1437,984
http://sfbay.craigslist.org/sby/apa/4500374773.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4500379979.html,$2025,1486,1032
http://sfbay.craigslist.org/sby/apa/4500379980.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4500380077.html,$2536,1600,1147
http://sfbay.craigslist.org/sby/apa/4500382889.html,$2345,1563,1033
http://sfbay.craigslist.org/sby/apa/4500408425.html,$2615,1600,1147
http://sfbay.craigslist.org/sby/apa/4500418574.html,0,1302,897
http://sfbay.craigslist.org/sby/apa/4500422842.html,$1995,1383,1006
http://sfbay.craigslist.org/sby/apa/4500448672.html,$2795,1174,743
http://sfbay.craigslist.org/sby/apa/4500512791.html,$2910,1089,559
http://sfbay.craigslist.org/sby/apa/4500573006.html,$2345,875,507
http://sfbay.craigslist.org/sby/apa/4500593768.html,$2050,1178,963
http://sfbay.craigslist.org/sby/apa/4500615513.html,$2599,1516,1063
http://sfbay.craigslist.org/sby/apa/4500617066.html,$2584,1265,833
http://sfbay.craigslist.org/sby/apa/4500622883.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4500625748.html,$2195,1148,695
http://sfbay.craigslist.org/sby/apa/4500650486.html,$2150,1498,1224
http://sfbay.craigslist.org/sby/apa/4500664362.html,$2868,1152,937
http://sfbay.craigslist.org/sby/apa/4500682535.html,$2195,1747,1213
http://sfbay.craigslist.org/sby/apa/4500682896.html,$2990,1656,1127
http://sfbay.craigslist.org/sby/apa/4500693173.html,$1978,1287,834
http://sfbay.craigslist.org/sby/apa/4500792950.html,$2931,1298,727
http://sfbay.craigslist.org/sby/apa/4500800412.html,$2150,1697,1244
http://sfbay.craigslist.org/sby/apa/4500831904.html,$2531,1287,834
http://sfbay.craigslist.org/sby/apa/4500832858.html,$2090,1402,1027
http://sfbay.craigslist.org/sby/apa/4500889602.html,$2400,1233,780
http://sfbay.craigslist.org/sby/apa/4500905383.html,$2500,1470,1016
http://sfbay.craigslist.org/sby/apa/4500924640.html,$2450,1318,886
http://sfbay.craigslist.org/sby/apa/4500946797.html,$2629,1019,721
http://sfbay.craigslist.org/sby/apa/4500953737.html,$2795,1174,743
http://sfbay.craigslist.org/sby/apa/4500963133.html,$2650,966,536
http://sfbay.craigslist.org/sby/apa/4501009949.html,$2868,1152,937
http://sfbay.craigslist.org/sby/apa/4501040267.html,$2920,1347,818
http://sfbay.craigslist.org/sby/apa/4501177375.html,$2025,1302,897
http://sfbay.craigslist.org/sby/apa/4501179574.html,$2068,1287,834
http://sfbay.craigslist.org/sby/apa/4501189310.html,$2250,1142,710
http://sfbay.craigslist.org/sby/apa/4501232554.html,$1900,1302,897
http://sfbay.craigslist.org/sby/apa/4501249413.html,$2900,1114,842
http://sfbay.craigslist.org/sby/apa/4501251419.html,$2900,1114,842
http://sfbay.craigslist.org/sby/apa/4501275464.html,$2454,1457,1003
http://sfbay.craigslist.org/sby/apa/4501311085.html,$2750,1032,541
http://sfbay.craigslist.org/sby/apa/4501329506.html,$2300,1028,802
http://sfbay.craigslist.org/sby/apa/4501336223.html,$2965,928,337
http://sfbay.craigslist.org/sby/apa/4501344976.html,$2611,1437,984
http://sfbay.craigslist.org/sby/apa/4501545549.html,$2750,1211,758
http://sfbay.craigslist.org/sby/apa/4501579200.html,$2600,1555,1026
http://sfbay.craigslist.org/sby/apa/4501588168.html,$2800,1512,1059
http://sfbay.craigslist.org/sby/apa/4501639059.html,$2400,1454,1281
http://sfbay.craigslist.org/sby/apa/4501803330.html,$2000,1624,1094
http://sfbay.craigslist.org/sby/apa/4501890057.html,$2990,1656,1127
http://sfbay.craigslist.org/sby/apa/4501965033.html,$2550,844,727
http://sfbay.craigslist.org/sby/apa/4502009023.html,$1979,1287,834
http://sfbay.craigslist.org/sby/apa/4502077779.html,$1975,1465,1169
http://sfbay.craigslist.org/sby/apa/4502081482.html,$2611,1437,984
http://sfbay.craigslist.org/sby/apa/4502117218.html,$1495,1292,839
http://sfbay.craigslist.org/sby/apa/4502153932.html,$2249,1590,1136
http://sfbay.craigslist.org/sby/apa/4502161981.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4502166410.html,$2345,1563,1033
http://sfbay.craigslist.org/sby/apa/4502168311.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4502171292.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4502174704.html,$2895,1583,1145
http://sfbay.craigslist.org/sby/apa/4502257728.html,$2100,968,630
http://sfbay.craigslist.org/sby/apa/4502305752.html,$2650,1514,1061
http://sfbay.craigslist.org/sby/apa/4502323884.html,$2250,1142,710
http://sfbay.craigslist.org/sby/apa/4502336798.html,$3000,1183,999
http://sfbay.craigslist.org/sby/apa/4502359408.html,$2195,1164,733
http://sfbay.craigslist.org/sby/apa/4502399863.html,$2678,1326,873
http://sfbay.craigslist.org/sby/apa/4502411108.html,$2500,1526,1091
http://sfbay.craigslist.org/sby/apa/4502440868.html,$2950,1450,997
http://sfbay.craigslist.org/sby/apa/4502449758.html,$2150,1373,920
http://sfbay.craigslist.org/sby/apa/4502495721.html,$2795,1174,743
http://sfbay.craigslist.org/sby/apa/4502548111.html,$2970,928,337
http://sfbay.craigslist.org/sby/apa/4502606756.html,$1893,1287,834
http://sfbay.craigslist.org/sby/apa/4502634821.html,$2090,1402,1027
http://sfbay.craigslist.org/sby/apa/4502642160.html,$1625,1172,719
http://sfbay.craigslist.org/sby/apa/4502654534.html,$2950,1202,749
http://sfbay.craigslist.org/sby/apa/4502774017.html,$1695,1417,964
http://sfbay.craigslist.org/sby/apa/4502777650.html,$2295,657,1347
http://sfbay.craigslist.org/sby/apa/4502810613.html,$1950,1451,998
http://sfbay.craigslist.org/sby/apa/4502811228.html,$2689,1019,721
http://sfbay.craigslist.org/sby/apa/4502869990.html,$2621,1437,984
http://sfbay.craigslist.org/sby/apa/4502893881.html,$3000,785,529
http://sfbay.craigslist.org/sby/apa/4502916877.html,$2533,1287,834
http://sfbay.craigslist.org/sby/apa/4502949800.html,$2600,1124,713
http://sfbay.craigslist.org/sby/apa/4502987805.html,$2955,928,337
http://sfbay.craigslist.org/sby/apa/4503012559.html,$2295,1325,872
http://sfbay.craigslist.org/sby/apa/4503076913.html,$2200,1804,1270
http://sfbay.craigslist.org/sby/apa/4503078489.html,$2650,1509,1056
http://sfbay.craigslist.org/sby/apa/4503264601.html,$2950,1518,1065
http://sfbay.craigslist.org/sby/apa/4503285023.html,$2250,1926,1433
http://sfbay.craigslist.org/sby/apa/4503311667.html,$2450,1302,849
http://sfbay.craigslist.org/sby/apa/4503315925.html,$2400,1297,844
http://sfbay.craigslist.org/sby/apa/4503340153.html,$2590,1287,834
http://sfbay.craigslist.org/sby/apa/4503660383.html,$1850,1178,746
http://sfbay.craigslist.org/sby/apa/4503677368.html,$2400,1118,674
http://sfbay.craigslist.org/sby/apa/4503711348.html,$2550,1156,704
http://sfbay.craigslist.org/sby/apa/4503750656.html,$1900,1347,1152
http://sfbay.craigslist.org/sby/apa/4503779878.html,$2488,871,783
http://sfbay.craigslist.org/sby/apa/4503818384.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4503823709.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4503850056.html,$2345,1563,1033
http://sfbay.craigslist.org/sby/apa/4503856503.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4503889812.html,$2804,1292,838
http://sfbay.craigslist.org/sby/apa/4503946173.html,$2700,1390,936
http://sfbay.craigslist.org/sby/apa/4503961407.html,$2850,1138,913
http://sfbay.craigslist.org/sby/apa/4503967717.html,$2495,846,490
http://sfbay.craigslist.org/sby/apa/4503968277.html,$2700,1844,1391
http://sfbay.craigslist.org/sby/apa/4503969605.html,$2795,1174,743
http://sfbay.craigslist.org/sby/apa/4503998743.html,$1894,1287,834
http://sfbay.craigslist.org/sby/apa/4503999351.html,$2650,1514,1061
http://sfbay.craigslist.org/sby/apa/4504024979.html,$1650,1181,728
http://sfbay.craigslist.org/sby/apa/4504053064.html,$2621,1437,984
http://sfbay.craigslist.org/sby/apa/4504154516.html,$2650,1216,994
http://sfbay.craigslist.org/sby/apa/4504229268.html,$1975,1221,768
http://sfbay.craigslist.org/sby/apa/4504236969.html,$2195,1148,695
http://sfbay.craigslist.org/sby/apa/4504301210.html,$2090,1402,1027
http://sfbay.craigslist.org/sby/apa/4504384206.html,$2700,1898,1445
http://sfbay.craigslist.org/sby/apa/4504393399.html,$2545,972,481
http://sfbay.craigslist.org/sby/apa/4504415449.html,$2985,928,337
http://sfbay.craigslist.org/sby/apa/4504415735.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4504421055.html,$2345,1563,1033
http://sfbay.craigslist.org/sby/apa/4504424544.html,$2138,1287,834
http://sfbay.craigslist.org/sby/apa/4504443546.html,$2450,1549,1096
http://sfbay.craigslist.org/sby/apa/4504464376.html,$2687,1019,721
http://sfbay.craigslist.org/sby/apa/4504471492.html,$2345,972,481
http://sfbay.craigslist.org/sby/apa/4504479994.html,$2100,1078,646
http://sfbay.craigslist.org/sby/apa/4504492857.html,$2534,1287,834
http://sfbay.craigslist.org/sby/apa/4504493706.html,$2848,1459,893
http://sfbay.craigslist.org/sby/apa/4504535552.html,$2621,1437,984
http://sfbay.craigslist.org/sby/apa/4504552049.html,$1975,1221,768
http://sfbay.craigslist.org/sby/apa/4504558134.html,$3000,1571,1118
http://sfbay.craigslist.org/sby/apa/4504563959.html,$2972,1152,937
http://sfbay.craigslist.org/sby/apa/4504591776.html,$2575,1415,962
http://sfbay.craigslist.org/sby/apa/4504635385.html,$2700,1374,970
http://sfbay.craigslist.org/sby/apa/4504648887.html,$2800,1263,1037
http://sfbay.craigslist.org/sby/apa/4504676296.html,$1975,1221,768
http://sfbay.craigslist.org/sby/apa/4504680043.html,0,1265,833
http://sfbay.craigslist.org/sby/apa/4504707891.html,$2931,1298,727
http://sfbay.craigslist.org/sby/apa/4504717206.html,$2200,1175,744
http://sfbay.craigslist.org/sby/apa/4504739417.html,$2450,1564,1035
http://sfbay.craigslist.org/sby/apa/4504741871.html,$2873,1152,937
http://sfbay.craigslist.org/sby/apa/4504782395.html,$2598,1193,762
http://sfbay.craigslist.org/sby/apa/4504784215.html,$2195,1148,695
http://sfbay.craigslist.org/sby/apa/4504825073.html,$1945,1221,768
http://sfbay.craigslist.org/sby/apa/4504825428.html,$1795,1542,1012
http://sfbay.craigslist.org/sby/apa/4504912228.html,$2017,1452,999
http://sfbay.craigslist.org/sby/apa/4504928959.html,$2900,1199,973
http://sfbay.craigslist.org/sby/apa/4504942039.html,$2695,1207,982
http://sfbay.craigslist.org/sby/apa/4505028020.html,$2950,1107,663
http://sfbay.craigslist.org/sby/apa/4505029860.html,$1775,1455,1159
http://sfbay.craigslist.org/sby/apa/4505062754.html,$2095,1370,1068
http://sfbay.craigslist.org/sby/apa/4505063995.html,$2600,1523,1069
http://sfbay.craigslist.org/sby/apa/4505088945.html,$3000,1591,1138
http://sfbay.craigslist.org/sby/apa/4505107813.html,$2595,891,727
http://sfbay.craigslist.org/sby/apa/4505108783.html,$2950,1580,1126
http://sfbay.craigslist.org/sby/apa/4505119272.html,$1614,1455,1146
http://sfbay.craigslist.org/sby/apa/4505313984.html,$2550,844,727
http://sfbay.craigslist.org/sby/apa/4505347584.html,$1850,1443,990
http://sfbay.craigslist.org/sby/apa/4505354672.html,$2400,1719,1266
http://sfbay.craigslist.org/sby/apa/4505430695.html,$2150,1113,682
http://sfbay.craigslist.org/sby/apa/4505463454.html,$1795,1114,682
http://sfbay.craigslist.org/sby/apa/4505484310.html,$2690,1437,984
http://sfbay.craigslist.org/sby/apa/4505544487.html,$2345,1563,1033
http://sfbay.craigslist.org/sby/apa/4505546440.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4505550078.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4505572002.html,$2207,1582,1129
http://sfbay.craigslist.org/sby/apa/4505574668.html,$1850,1532,1306
http://sfbay.craigslist.org/sby/apa/4505614602.html,$1903,1287,834
http://sfbay.craigslist.org/sby/apa/4505620676.html,$2795,1362,1036
http://sfbay.craigslist.org/sby/apa/4505638810.html,$2599,1516,1063
http://sfbay.craigslist.org/sby/apa/4505640931.html,$2499,1516,1063
http://sfbay.craigslist.org/sby/apa/4505664863.html,$2375,1474,1143
http://sfbay.craigslist.org/sby/apa/4505669879.html,$1536,1380,851
http://sfbay.craigslist.org/sby/apa/4505692379.html,$1975,1221,768
http://sfbay.craigslist.org/sby/apa/4505724981.html,$2100,1515,986
http://sfbay.craigslist.org/sby/apa/4505757039.html,$1995,1135,682
http://sfbay.craigslist.org/sby/apa/4505762386.html,$1995,1135,682
http://sfbay.craigslist.org/sby/apa/4505773532.html,$2345,1563,1033
http://sfbay.craigslist.org/sby/apa/4505776161.html,$2275,1563,1033
http://sfbay.craigslist.org/sby/apa/4505781754.html,$2100,1389,958
http://sfbay.craigslist.org/sby/apa/4505836573.html,$1975,1221,768
http://sfbay.craigslist.org/sby/apa/4505859828.html,$2195,1164,733
http://sfbay.craigslist.org/sby/apa/4505862532.html,$2300,1548,1094
http://sfbay.craigslist.org/sby/apa/4505864637.html,$2950,1450,997
http://sfbay.craigslist.org/sby/apa/4505883861.html,$2150,1077,645
http://sfbay.craigslist.org/sby/apa/4505893791.html,$2148,1287,834
http://sfbay.craigslist.org/sby/apa/4505913633.html,$2050,1395,1104
http://sfbay.craigslist.org/sby/apa/4505943809.html,$2795,1174,743
http://sfbay.craigslist.org/sby/apa/4505962837.html,$2295,1347,894
http://sfbay.craigslist.org/sby/apa/4505975774.html,$2090,1402,1027
